# DISTANCE:     AVE_GOFR:        ERROR:
           3     47.2542   0.0465362
           3     47.6104   0.0464344
           3     47.9714    0.046332
           3     48.3158   0.0462173
           3     48.6452   0.0460925
           3     49.0004    0.045977
           3     49.3292   0.0458458
           3     49.6966   0.0457305
           3     50.0479    0.045603
           3     50.3769   0.0454622
           3     50.7475   0.0453382
           3     51.0951   0.0451986
           3     51.4515   0.0450597
           3     51.8102   0.0449184
           3     52.1359   0.0447598
           3     52.5069   0.0446176
           3     52.8605   0.0444629
           3     53.2099   0.0443027
           3     53.5682   0.0441426
           3     53.9284   0.0439795
           3     54.2735   0.0438063
           3     54.5924   0.0436213
           3      54.904   0.0434313
           3      55.193   0.0432351
           3     55.4801   0.0430357
           3     55.7606   0.0428331
           3     56.0415   0.0426274
           3      56.325   0.0424186
           3      56.604   0.0422068
           3     56.8795   0.0419918
           3     57.1555   0.0417738
           3     57.4345   0.0415523
           3     57.7227   0.0413273
           3     58.0153   0.0410988
           3     58.2954    0.040867
           3     58.5769   0.0406316
           3     58.8857   0.0403928
           3     59.2285   0.0401555
           3     59.5677   0.0399127
           3     59.8951   0.0396628
           3     60.2238   0.0394085
           3      60.534   0.0391477
           3     60.8257   0.0388826
           3     61.1072   0.0386144
           3     61.4071   0.0383403
           3     61.7145   0.0380612
           3     62.0048   0.0377785
           3      62.327   0.0374901
           3     62.6367   0.0371961
           3     62.9707   0.0368978
           3     63.3286   0.0365981
           3      63.681   0.0362906
           3     64.0138   0.0359738
           3     64.3544   0.0356515
           3     64.6883    0.035322
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4  0.00645015  0.00012868
           4   0.0937445  0.00174562
           4    0.387314   0.0061023
           4    0.841407   0.0108905
           4      1.3118   0.0143208
           4     1.87553   0.0181275
           4     2.46079   0.0214603
           4     3.09826   0.0248194
           4     3.57247   0.0264505
           4     4.04767   0.0279769
           4     4.51676   0.0293716
           4     4.97457   0.0306241
           4     5.38357   0.0315639
           4     5.71428   0.0321354
