Numero_Lanci;Valore_Integrale
984299;0.99967
984399;0.99966
984499;0.999666
984599;0.999669
984699;0.999672
984799;0.999672
984899;0.999671
984999;0.999674
985099;0.999678
985199;0.999678
985299;0.99967
985399;0.999673
985499;0.99967
985599;0.999671
985699;0.999663
985799;0.99966
985899;0.999659
985999;0.999659
986099;0.999651
986199;0.999649
986299;0.999652
986399;0.999656
986499;0.999659
986599;0.999658
986699;0.999654
986799;0.99965
986899;0.999647
986999;0.999642
987099;0.999638
987199;0.999632
987299;0.999635
987399;0.999632
987499;0.999638
987599;0.999643
987699;0.99964
987799;0.999649
987899;0.999649
987999;0.999656
988099;0.999667
988199;0.999671
988299;0.999669
988399;0.999675
988499;0.999677
988599;0.999681
988699;0.999671
988799;0.999669
988899;0.999684
988999;0.999679
989099;0.999689
989199;0.999693
989299;0.999688
989399;0.99969
989499;0.999686
989599;0.999693
989699;0.999695
989799;0.999697
989899;0.999697
989999;0.999696
990099;0.999695
990199;0.999701
990299;0.999702
990399;0.999703
990499;0.999702
990599;0.999697
990699;0.999698
990799;0.999695
990899;0.9997
990999;0.999697
991099;0.999698
991199;0.999697
991299;0.999696
991399;0.999698
991499;0.999707
991599;0.999705
991699;0.999699
991799;0.9997
991899;0.999706
991999;0.999701
992099;0.999701
992199;0.999709
992299;0.999711
992399;0.999707
992499;0.999699
992599;0.999702
992699;0.999701
992799;0.999704
992899;0.9997
992999;0.999697
993099;0.999693
993199;0.999698
993299;0.999703
993399;0.999692
993499;0.999691
993599;0.99969
993699;0.999689
993799;0.99969
993899;0.999683
993999;0.999688
994099;0.999698
994199;0.999697
994299;0.999702
994399;0.999701
994499;0.999701
994599;0.999706
994699;0.999701
994799;0.999695
994899;0.999703
994999;0.9997
995099;0.999697
995199;0.999698
995299;0.999699
995399;0.999701
995499;0.999702
995599;0.999703
995699;0.999702
995799;0.999714
995899;0.999712
995999;0.999719
996099;0.999713
996199;0.999715
996299;0.999716
996399;0.999716
996499;0.999721
996599;0.999719
996699;0.999713
996799;0.999719
996899;0.999723
996999;0.999716
997099;0.999717
997199;0.999719
997299;0.999726
997399;0.999727
997499;0.999728
997599;0.999723
997699;0.999721
997799;0.999716
997899;0.999713
997999;0.999711
998099;0.999711
998199;0.99971
998299;0.999712
998399;0.999721
998499;0.999725
998599;0.999736
998699;0.99973
998799;0.999729
998899;0.999724
998999;0.999728
999099;0.999728
999199;0.999721
999299;0.999719
999399;0.999716
999499;0.999715
999599;0.999713
999699;0.999716
999799;0.999719
999899;0.999714
999999;0.999711
1000099;0.999713
1000199;0.999715
1000299;0.999711
1000399;0.999711
1000499;0.99972
1000599;0.999725
1000699;0.999715
1000799;0.999714
1000899;0.999715
1000999;0.999721
1001099;0.999729
1001199;0.999731
1001299;0.999737
1001399;0.999733
1001499;0.999724
1001599;0.999716
1001699;0.999717
1001799;0.999717
1001899;0.999716
1001999;0.999712
1002099;0.999709
1002199;0.999706
1002299;0.999713
1002399;0.999712
1002499;0.99971
1002599;0.999708
1002699;0.999709
1002799;0.99971
1002899;0.999716
1002999;0.999716
1003099;0.999713
1003199;0.999713
1003299;0.999714
1003399;0.999715
1003499;0.999723
1003599;0.999723
1003699;0.99972
1003799;0.999717
1003899;0.999724
1003999;0.99973
1004099;0.999735
1004199;0.999728
1004299;0.99973
1004399;0.999727
1004499;0.999733
1004599;0.999731
1004699;0.999733
1004799;0.999736
1004899;0.999733
1004999;0.99973
1005099;0.999728
1005199;0.999735
1005299;0.999735
1005399;0.999733
1005499;0.999739
1005599;0.999746
1005699;0.999744
1005799;0.999742
1005899;0.999736
1005999;0.999735
1006099;0.999738
1006199;0.99974
1006299;0.999743
1006399;0.999734
1006499;0.999733
1006599;0.999731
1006699;0.999735
1006799;0.999735
1006899;0.999735
1006999;0.999729
1007099;0.999723
1007199;0.999714
1007299;0.99971
1007399;0.999706
1007499;0.999713
1007599;0.999708
1007699;0.999712
1007799;0.999721
1007899;0.999727
1007999;0.999733
1008099;0.999734
1008199;0.999738
1008299;0.999741
1008399;0.999739
1008499;0.999738
1008599;0.999739
1008699;0.999743
1008799;0.999745
1008899;0.999749
1008999;0.999747
1009099;0.999741
1009199;0.999739
1009299;0.999743
1009399;0.999748
1009499;0.999747
1009599;0.99975
1009699;0.999742
1009799;0.999749
1009899;0.999751
1009999;0.999752
1010099;0.999763
1010199;0.99976
1010299;0.999754
1010399;0.999748
1010499;0.999741
1010599;0.999739
1010699;0.999743
1010799;0.999745
1010899;0.999744
1010999;0.999748
1011099;0.999752
1011199;0.999753
1011299;0.999754
1011399;0.99976
1011499;0.999756
1011599;0.999754
1011699;0.999751
1011799;0.99976
1011899;0.999765
1011999;0.999763
1012099;0.999764
1012199;0.999767
1012299;0.999776
1012399;0.999778
1012499;0.999774
1012599;0.999773
1012699;0.999767
1012799;0.999767
1012899;0.999773
1012999;0.999763
1013099;0.999758
1013199;0.999756
1013299;0.999764
1013399;0.999768
1013499;0.99976
1013599;0.999763
1013699;0.999768
1013799;0.99977
1013899;0.99977
1013999;0.999771
1014099;0.999775
1014199;0.99977
1014299;0.999761
1014399;0.999758
1014499;0.99976
1014599;0.999765
1014699;0.999769
1014799;0.99977
1014899;0.999768
1014999;0.999771
1015099;0.999782
1015199;0.99977
1015299;0.999768
1015399;0.999773
1015499;0.999773
1015599;0.999775
1015699;0.999773
1015799;0.999768
1015899;0.999776
1015999;0.999781
1016099;0.99978
1016199;0.999779
1016299;0.999781
1016399;0.999781
1016499;0.999769
1016599;0.999768
1016699;0.999772
1016799;0.999771
1016899;0.999769
1016999;0.999768
1017099;0.999775
1017199;0.999772
1017299;0.999771
1017399;0.999775
1017499;0.99978
1017599;0.999786
1017699;0.999785
1017799;0.999785
1017899;0.999788
1017999;0.999788
1018099;0.999793
1018199;0.999795
1018299;0.999797
1018399;0.999798
1018499;0.999786
1018599;0.999791
1018699;0.999781
1018799;0.99978
1018899;0.99978
1018999;0.999785
1019099;0.999775
1019199;0.999774
1019299;0.999783
1019399;0.999782
1019499;0.999782
1019599;0.999777
1019699;0.999781
1019799;0.999788
1019899;0.999788
1019999;0.999785
1020099;0.999783
1020199;0.999779
1020299;0.999779
1020399;0.999786
1020499;0.999779
1020599;0.999777
1020699;0.999773
1020799;0.999776
1020899;0.999778
1020999;0.999784
1021099;0.999778
1021199;0.999781
1021299;0.999785
1021399;0.999782
1021499;0.999785
1021599;0.999777
1021699;0.99977
1021799;0.999765
1021899;0.999765
1021999;0.999766
1022099;0.999761
1022199;0.999751
1022299;0.999742
1022399;0.999747
1022499;0.999743
1022599;0.999741
1022699;0.999734
1022799;0.99973
1022899;0.99973
1022999;0.999734
1023099;0.999738
1023199;0.999728
1023299;0.999725
1023399;0.999725
1023499;0.999729
1023599;0.999722
1023699;0.999718
1023799;0.999723
1023899;0.999727
1023999;0.999725
1024099;0.999733
1024199;0.999737
1024299;0.999735
1024399;0.999738
1024499;0.999741
1024599;0.999741
1024699;0.999744
1024799;0.999737
1024899;0.999735
1024999;0.999733
1025099;0.999733
1025199;0.999739
1025299;0.99974
1025399;0.999739
1025499;0.999745
1025599;0.999759
1025699;0.999755
1025799;0.999754
1025899;0.999751
1025999;0.999748
1026099;0.999751
1026199;0.999751
1026299;0.999756
1026399;0.99976
1026499;0.999756
1026599;0.999757
1026699;0.999758
1026799;0.99976
1026899;0.99975
1026999;0.999744
1027099;0.999743
1027199;0.999751
1027299;0.999757
1027399;0.99976
1027499;0.999758
1027599;0.99976
1027699;0.99976
1027799;0.999759
1027899;0.999763
1027999;0.999767
1028099;0.999765
1028199;0.999758
1028299;0.999746
1028399;0.999746
1028499;0.999745
1028599;0.999751
1028699;0.99976
1028799;0.999765
1028899;0.999763
1028999;0.999769
1029099;0.999769
1029199;0.999773
1029299;0.999773
1029399;0.999773
1029499;0.999774
1029599;0.999773
1029699;0.999765
1029799;0.99976
1029899;0.999764
1029999;0.999768
1030099;0.99977
1030199;0.999764
1030299;0.99976
1030399;0.999757
1030499;0.999762
1030599;0.999754
1030699;0.999757
1030799;0.999757
1030899;0.999759
1030999;0.999758
1031099;0.999758
1031199;0.999755
1031299;0.999756
1031399;0.999754
1031499;0.999757
1031599;0.999754
1031699;0.999751
1031799;0.999751
1031899;0.999748
1031999;0.999749
1032099;0.999747
1032199;0.999751
1032299;0.999751
1032399;0.999751
1032499;0.999752
1032599;0.999753
1032699;0.999751
1032799;0.99975
1032899;0.99975
1032999;0.999752
1033099;0.999753
1033199;0.999758
1033299;0.999766
1033399;0.999768
1033499;0.999777
1033599;0.999783
1033699;0.999791
1033799;0.999793
1033899;0.999794
1033999;0.999799
1034099;0.999805
1034199;0.999805
1034299;0.999804
1034399;0.999804
1034499;0.999801
1034599;0.999803
1034699;0.999794
1034799;0.99979
1034899;0.999791
1034999;0.999789
1035099;0.999793
1035199;0.999798
1035299;0.999795
1035399;0.999788
1035499;0.999787
1035599;0.999788
1035699;0.999791
1035799;0.999793
1035899;0.999797
1035999;0.999797
1036099;0.999795
1036199;0.999802
1036299;0.999806
1036399;0.999811
1036499;0.999811
1036599;0.999812
1036699;0.999812
1036799;0.999808
1036899;0.999801
1036999;0.999798
1037099;0.999803
1037199;0.999805
1037299;0.99981
1037399;0.999808
1037499;0.99981
1037599;0.99981
1037699;0.999805
1037799;0.999801
1037899;0.999796
1037999;0.999799
1038099;0.999797
1038199;0.999792
1038299;0.999797
1038399;0.999798
1038499;0.999798
1038599;0.9998
1038699;0.999803
1038799;0.999797
1038899;0.999795
1038999;0.999789
1039099;0.999791
1039199;0.999791
1039299;0.999792
1039399;0.999794
1039499;0.999792
1039599;0.999796
1039699;0.999793
1039799;0.999782
1039899;0.999776
1039999;0.999771
1040099;0.999778
1040199;0.999781
1040299;0.999782
1040399;0.999777
1040499;0.999775
1040599;0.99977
1040699;0.999779
1040799;0.999778
1040899;0.999776
1040999;0.999772
1041099;0.999773
1041199;0.99977
1041299;0.999775
1041399;0.999772
1041499;0.999773
1041599;0.999783
1041699;0.999785
1041799;0.999788
1041899;0.999784
1041999;0.999783
1042099;0.999776
1042199;0.999784
1042299;0.999781
1042399;0.999771
1042499;0.999764
1042599;0.999768
1042699;0.999768
1042799;0.999768
1042899;0.999765
1042999;0.999761
1043099;0.999764
1043199;0.999749
1043299;0.99975
1043399;0.999748
1043499;0.999753
1043599;0.999746
1043699;0.999748
1043799;0.999746
1043899;0.999747
1043999;0.99975
1044099;0.999747
1044199;0.999748
1044299;0.999748
1044399;0.99975
1044499;0.999744
1044599;0.999743
1044699;0.999739
1044799;0.999739
1044899;0.999741
1044999;0.999745
1045099;0.999745
1045199;0.999747
1045299;0.999743
1045399;0.999738
1045499;0.999737
1045599;0.999734
1045699;0.999735
1045799;0.999734
1045899;0.999733
1045999;0.999735
1046099;0.999734
1046199;0.99974
1046299;0.999743
1046399;0.999746
1046499;0.999745
1046599;0.999748
1046699;0.99975
1046799;0.999744
1046899;0.999748
1046999;0.999743
1047099;0.999739
1047199;0.999739
1047299;0.999742
1047399;0.999747
1047499;0.99975
1047599;0.99974
1047699;0.999747
1047799;0.999744
1047899;0.999744
1047999;0.999753
1048099;0.999742
1048199;0.999742
1048299;0.999737
1048399;0.999734
1048499;0.999734
1048599;0.999736
1048699;0.999733
1048799;0.99974
1048899;0.999745
1048999;0.999744
1049099;0.999746
1049199;0.999749
1049299;0.999747
1049399;0.999745
1049499;0.99974
1049599;0.999742
1049699;0.999744
1049799;0.999745
1049899;0.999749
1049999;0.99975
1050099;0.999757
1050199;0.999759
1050299;0.999756
1050399;0.999757
1050499;0.999763
1050599;0.999763
1050699;0.999765
1050799;0.999771
1050899;0.999771
1050999;0.999774
1051099;0.999777
1051199;0.999778
1051299;0.99978
1051399;0.999778
1051499;0.99978
1051599;0.999772
1051699;0.999778
1051799;0.999775
1051899;0.999784
1051999;0.999787
1052099;0.999792
1052199;0.999791
1052299;0.999795
1052399;0.999798
1052499;0.999798
1052599;0.999809
1052699;0.999823
1052799;0.999825
1052899;0.999826
1052999;0.999829
1053099;0.999832
1053199;0.999827
1053299;0.999827
1053399;0.999826
1053499;0.999829
1053599;0.999827
1053699;0.999827
1053799;0.999831
1053899;0.999832
1053999;0.999829
1054099;0.999826
1054199;0.999829
1054299;0.999837
1054399;0.999839
1054499;0.999841
1054599;0.999843
1054699;0.999844
1054799;0.999842
1054899;0.999845
1054999;0.999849
1055099;0.999841
1055199;0.999848
1055299;0.999847
1055399;0.999841
1055499;0.999842
1055599;0.99984
1055699;0.999842
1055799;0.999847
1055899;0.999851
1055999;0.999852
1056099;0.99985
1056199;0.999851
1056299;0.999848
1056399;0.999839
1056499;0.999848
1056599;0.99985
1056699;0.999859
1056799;0.999857
1056899;0.999849
1056999;0.999849
1057099;0.999847
1057199;0.999842
1057299;0.999839
1057399;0.999836
1057499;0.999836
1057599;0.999836
1057699;0.999842
1057799;0.999841
1057899;0.999839
1057999;0.99984
1058099;0.999843
1058199;0.999847
1058299;0.999847
1058399;0.999843
1058499;0.999843
1058599;0.999844
1058699;0.999846
1058799;0.999846
1058899;0.999834
1058999;0.999836
1059099;0.999843
1059199;0.999846
1059299;0.99984
1059399;0.999842
1059499;0.999843
1059599;0.999847
1059699;0.999852
1059799;0.999853
1059899;0.999851
1059999;0.999845
1060099;0.999852
1060199;0.99985
1060299;0.999845
1060399;0.999842
1060499;0.999839
1060599;0.999836
1060699;0.999838
1060799;0.999839
1060899;0.999848
1060999;0.999849
1061099;0.99985
1061199;0.999846
1061299;0.999849
1061399;0.999846
1061499;0.999841
1061599;0.999849
1061699;0.99985
1061799;0.999848
1061899;0.99985
1061999;0.999843
1062099;0.999849
1062199;0.999842
1062299;0.999849
1062399;0.999847
1062499;0.999848
1062599;0.999853
1062699;0.999847
1062799;0.999844
1062899;0.999837
1062999;0.99984
1063099;0.999837
1063199;0.999825
1063299;0.999823
1063399;0.999824
1063499;0.999824
1063599;0.999826
1063699;0.99983
1063799;0.999827
1063899;0.999827
1063999;0.999826
1064099;0.999825
1064199;0.999827
1064299;0.999827
1064399;0.999827
1064499;0.99983
1064599;0.999829
1064699;0.999821
1064799;0.999821
1064899;0.999824
1064999;0.999821
1065099;0.999814
1065199;0.999812
1065299;0.999812
1065399;0.999814
1065499;0.999802
1065599;0.999804
1065699;0.999804
1065799;0.999801
1065899;0.999801
1065999;0.999802
1066099;0.999795
1066199;0.999793
1066299;0.999793
1066399;0.999787
1066499;0.999781
1066599;0.999779
1066699;0.99978
1066799;0.999774
1066899;0.999772
1066999;0.999768
1067099;0.999758
1067199;0.999763
1067299;0.999767
1067399;0.999765
1067499;0.999769
1067599;0.999767
1067699;0.999766
1067799;0.999766
1067899;0.999769
1067999;0.999779
1068099;0.999771
1068199;0.999769
1068299;0.999767
1068399;0.999765
1068499;0.999762
1068599;0.999759
1068699;0.999767
1068799;0.999774
1068899;0.999769
1068999;0.999768
1069099;0.999772
1069199;0.999771
1069299;0.99977
1069399;0.999762
1069499;0.99976
1069599;0.999755
1069699;0.999749
1069799;0.999747
1069899;0.999747
1069999;0.999753
1070099;0.999746
1070199;0.999751
1070299;0.999753
1070399;0.999748
1070499;0.999752
1070599;0.999754
1070699;0.999753
1070799;0.999756
1070899;0.999757
1070999;0.999767
1071099;0.999762
1071199;0.999761
1071299;0.999764
1071399;0.999769
1071499;0.999773
1071599;0.999772
1071699;0.999768
1071799;0.999774
1071899;0.99978
1071999;0.999785
1072099;0.99978
1072199;0.999782
1072299;0.999788
1072399;0.999793
1072499;0.999802
1072599;0.999796
1072699;0.999795
1072799;0.999784
1072899;0.999785
1072999;0.999786
1073099;0.999794
1073199;0.999791
1073299;0.999791
1073399;0.999797
1073499;0.999805
1073599;0.999804
1073699;0.999801
1073799;0.9998
1073899;0.999801
1073999;0.999802
1074099;0.999805
1074199;0.999816
1074299;0.999811
1074399;0.999808
1074499;0.999806
1074599;0.999807
1074699;0.999802
1074799;0.999812
1074899;0.999808
1074999;0.999809
1075099;0.999813
1075199;0.999816
1075299;0.999814
1075399;0.999825
1075499;0.999821
1075599;0.999822
1075699;0.999818
1075799;0.99982
1075899;0.999818
1075999;0.999809
1076099;0.99981
1076199;0.999812
1076299;0.999813
1076399;0.999813
1076499;0.999816
1076599;0.999824
1076699;0.999822
1076799;0.999815
1076899;0.999823
1076999;0.999827
1077099;0.999823
1077199;0.999826
1077299;0.999832
1077399;0.99983
1077499;0.999831
1077599;0.999833
1077699;0.999838
1077799;0.999842
1077899;0.999837
1077999;0.999834
1078099;0.99984
1078199;0.999838
1078299;0.999837
1078399;0.999846
1078499;0.999843
1078599;0.999843
1078699;0.999839
1078799;0.999842
1078899;0.999843
1078999;0.999846
1079099;0.99985
1079199;0.99985
1079299;0.999853
1079399;0.999857
1079499;0.99986
1079599;0.999855
1079699;0.999846
1079799;0.999845
1079899;0.999836
1079999;0.999835
1080099;0.999828
1080199;0.99983
1080299;0.999827
1080399;0.999823
1080499;0.999821
1080599;0.999818
1080699;0.999816
1080799;0.999822
1080899;0.999823
1080999;0.999825
1081099;0.99983
1081199;0.999835
1081299;0.999833
1081399;0.999831
1081499;0.999832
1081599;0.999836
1081699;0.999833
1081799;0.999836
1081899;0.999843
1081999;0.999844
1082099;0.999842
1082199;0.999835
1082299;0.999843
1082399;0.999843
1082499;0.999845
1082599;0.999851
1082699;0.999849
1082799;0.999848
1082899;0.999845
1082999;0.999844
1083099;0.99984
1083199;0.999843
1083299;0.999842
1083399;0.999842
1083499;0.999845
1083599;0.999845
1083699;0.999843
1083799;0.999847
1083899;0.999844
1083999;0.999847
1084099;0.99985
1084199;0.999846
1084299;0.999839
1084399;0.999833
1084499;0.999839
1084599;0.999838
1084699;0.999838
1084799;0.999839
1084899;0.999846
1084999;0.999849
1085099;0.999853
1085199;0.999851
1085299;0.999849
1085399;0.999853
1085499;0.999859
1085599;0.999868
1085699;0.999871
1085799;0.999867
1085899;0.999868
1085999;0.999865
1086099;0.999869
1086199;0.999864
1086299;0.999867
1086399;0.999876
1086499;0.999876
1086599;0.999873
1086699;0.999873
1086799;0.999879
1086899;0.999879
1086999;0.999884
1087099;0.999883
1087199;0.999888
1087299;0.999881
1087399;0.999877
1087499;0.999885
1087599;0.999885
1087699;0.999885
1087799;0.999888
1087899;0.99989
1087999;0.999899
1088099;0.999897
1088199;0.999894
1088299;0.999899
1088399;0.999908
1088499;0.999917
1088599;0.999912
1088699;0.99991
1088799;0.999914
1088899;0.999904
1088999;0.999903
1089099;0.999905
1089199;0.999902
1089299;0.999909
1089399;0.99991
1089499;0.999908
1089599;0.999902
1089699;0.999905
1089799;0.999896
1089899;0.999898
1089999;0.999902
1090099;0.999906
1090199;0.999911
1090299;0.999908
1090399;0.999915
1090499;0.999916
1090599;0.999918
1090699;0.999926
1090799;0.999923
1090899;0.999927
1090999;0.999934
1091099;0.999933
1091199;0.99993
1091299;0.999933
1091399;0.999933
1091499;0.999931
1091599;0.999932
1091699;0.999929
1091799;0.999928
1091899;0.99993
1091999;0.999936
1092099;0.99994
1092199;0.999946
1092299;0.999944
1092399;0.999946
1092499;0.999945
1092599;0.999949
1092699;0.999945
1092799;0.999947
1092899;0.999947
1092999;0.999945
1093099;0.999946
1093199;0.999945
1093299;0.99995
1093399;0.999951
1093499;0.999942
1093599;0.999933
1093699;0.999936
1093799;0.999935
1093899;0.999927
1093999;0.999933
1094099;0.999935
1094199;0.999937
1094299;0.999936
1094399;0.999936
1094499;0.999937
1094599;0.999942
1094699;0.999943
1094799;0.999944
1094899;0.999933
1094999;0.99993
1095099;0.99994
1095199;0.999949
1095299;0.999952
1095399;0.99996
1095499;0.999956
1095599;0.999955
1095699;0.999955
1095799;0.999952
1095899;0.999954
1095999;0.999946
1096099;0.999944
1096199;0.999946
1096299;0.999939
1096399;0.999943
1096499;0.99994
1096599;0.999943
1096699;0.999941
1096799;0.999935
1096899;0.999944
1096999;0.999943
1097099;0.999937
1097199;0.999935
1097299;0.999934
1097399;0.999939
1097499;0.999937
1097599;0.999941
1097699;0.999933
1097799;0.999938
1097899;0.999943
1097999;0.999944
1098099;0.999942
1098199;0.999945
1098299;0.99994
1098399;0.999942
1098499;0.999941
1098599;0.99994
1098699;0.999936
1098799;0.999937
1098899;0.999933
1098999;0.999934
1099099;0.999936
1099199;0.999928
1099299;0.999923
1099399;0.999917
1099499;0.999916
1099599;0.999916
1099699;0.999919
1099799;0.999923
1099899;0.999922
1099999;0.999925
1100099;0.999924
1100199;0.999918
1100299;0.999911
1100399;0.999917
1100499;0.999919
1100599;0.999914
1100699;0.999911
1100799;0.999907
1100899;0.999908
1100999;0.999908
1101099;0.999908
1101199;0.999916
1101299;0.999913
1101399;0.999916
1101499;0.999921
1101599;0.99993
1101699;0.999933
1101799;0.999936
1101899;0.999937
1101999;0.99994
1102099;0.99994
1102199;0.999943
1102299;0.999945
1102399;0.999949
1102499;0.999951
1102599;0.999948
1102699;0.999951
1102799;0.999949
1102899;0.999953
1102999;0.999954
1103099;0.999948
1103199;0.999948
1103299;0.999943
1103399;0.999936
1103499;0.999931
1103599;0.999925
1103699;0.999924
1103799;0.999925
1103899;0.999918
1103999;0.999931
1104099;0.999932
1104199;0.999933
1104299;0.999928
1104399;0.999935
1104499;0.999933
1104599;0.999928
1104699;0.999931
1104799;0.999933
1104899;0.999932
1104999;0.999938
1105099;0.999942
1105199;0.999946
1105299;0.999947
1105399;0.999949
1105499;0.999948
1105599;0.999952
1105699;0.999962
1105799;0.999962
1105899;0.999964
1105999;0.999958
1106099;0.999967
1106199;0.999965
1106299;0.999966
1106399;0.999965
1106499;0.999963
1106599;0.999957
1106699;0.999959
1106799;0.99995
1106899;0.999955
1106999;0.999956
1107099;0.999957
1107199;0.999966
1107299;0.999966
1107399;0.999969
1107499;0.99997
1107599;0.999966
1107699;0.999964
1107799;0.999961
1107899;0.999963
1107999;0.999958
1108099;0.999959
1108199;0.999958
1108299;0.999967
1108399;0.99996
1108499;0.999968
1108599;0.999977
1108699;0.999979
1108799;0.999977
1108899;0.999967
1108999;0.999972
1109099;0.999972
1109199;0.999972
1109299;0.999966
1109399;0.999967
1109499;0.999962
1109599;0.999963
1109699;0.999961
1109799;0.999955
1109899;0.99995
1109999;0.999953
1110099;0.999946
1110199;0.999949
1110299;0.99994
1110399;0.999937
1110499;0.999936
1110599;0.999937
1110699;0.999939
1110799;0.999939
1110899;0.999937
1110999;0.999938
1111099;0.999935
1111199;0.999941
1111299;0.999937
1111399;0.999932
1111499;0.999932
1111599;0.999931
1111699;0.99993
1111799;0.99993
1111899;0.99994
1111999;0.999939
1112099;0.999938
1112199;0.999946
1112299;0.999947
1112399;0.999947
1112499;0.999954
1112599;0.999954
1112699;0.999947
1112799;0.999948
1112899;0.999948
1112999;0.999947
1113099;0.999942
1113199;0.999936
1113299;0.999939
1113399;0.999928
1113499;0.999932
1113599;0.999932
1113699;0.999932
1113799;0.999931
1113899;0.999924
1113999;0.999917
1114099;0.999923
1114199;0.999912
1114299;0.999921
1114399;0.999929
1114499;0.999936
1114599;0.999937
1114699;0.999936
1114799;0.999943
1114899;0.999938
1114999;0.999952
1115099;0.999945
1115199;0.99994
1115299;0.999934
1115399;0.999932
1115499;0.999939
1115599;0.999941
1115699;0.999944
1115799;0.999945
1115899;0.99995
1115999;0.999954
1116099;0.999955
1116199;0.999953
1116299;0.99995
1116399;0.999948
1116499;0.99995
1116599;0.999949
1116699;0.999952
1116799;0.999956
1116899;0.999954
1116999;0.999952
1117099;0.999953
1117199;0.999957
1117299;0.99996
1117399;0.999966
1117499;0.999965
1117599;0.999963
1117699;0.99996
1117799;0.99996
1117899;0.999955
1117999;0.999957
1118099;0.999955
1118199;0.999959
1118299;0.999961
1118399;0.999957
1118499;0.999956
1118599;0.999955
1118699;0.999959
1118799;0.999954
1118899;0.999948
1118999;0.999946
1119099;0.999951
1119199;0.999949
1119299;0.999952
1119399;0.999953
1119499;0.999958
1119599;0.999953
1119699;0.999958
1119799;0.999953
1119899;0.999952
1119999;0.99995
1120099;0.999952
1120199;0.999954
1120299;0.999958
1120399;0.99996
1120499;0.999961
1120599;0.999969
1120699;0.999963
1120799;0.999962
1120899;0.99995
1120999;0.999954
1121099;0.999952
1121199;0.999952
1121299;0.999951
1121399;0.999947
1121499;0.999946
1121599;0.999944
1121699;0.999947
1121799;0.999946
1121899;0.999942
1121999;0.999949
1122099;0.999954
1122199;0.999953
1122299;0.999947
1122399;0.999934
1122499;0.99993
1122599;0.999934
1122699;0.999928
1122799;0.99993
1122899;0.999928
1122999;0.99993
1123099;0.999927
1123199;0.999928
1123299;0.999931
1123399;0.999934
1123499;0.999938
1123599;0.999946
1123699;0.999945
1123799;0.999948
1123899;0.999942
1123999;0.999944
1124099;0.999944
1124199;0.999946
1124299;0.999943
1124399;0.99994
1124499;0.999937
1124599;0.999939
1124699;0.999941
1124799;0.99994
1124899;0.999936
1124999;0.999938
1125099;0.999929
1125199;0.999931
1125299;0.999933
1125399;0.999929
1125499;0.999926
1125599;0.999934
1125699;0.999933
1125799;0.999927
1125899;0.999929
1125999;0.999931
1126099;0.999928
1126199;0.999926
1126299;0.999925
1126399;0.999927
1126499;0.999928
1126599;0.999929
1126699;0.99993
1126799;0.999936
1126899;0.999926
1126999;0.999927
1127099;0.999925
1127199;0.999929
1127299;0.999929
1127399;0.999926
1127499;0.999932
1127599;0.99992
1127699;0.999928
1127799;0.999927
1127899;0.999932
1127999;0.999932
1128099;0.999935
1128199;0.99994
1128299;0.999935
1128399;0.999936
1128499;0.999933
1128599;0.999934
1128699;0.999934
1128799;0.999933
1128899;0.999935
1128999;0.999935
1129099;0.99993
1129199;0.999931
1129299;0.999935
1129399;0.99994
1129499;0.999937
1129599;0.999936
1129699;0.999939
1129799;0.999932
1129899;0.999934
1129999;0.999929
1130099;0.999932
1130199;0.999944
1130299;0.999945
1130399;0.999946
1130499;0.999941
1130599;0.999941
1130699;0.999944
1130799;0.999946
1130899;0.999949
1130999;0.999947
1131099;0.999954
1131199;0.999956
1131299;0.999959
1131399;0.999959
1131499;0.999957
1131599;0.99995
1131699;0.99995
1131799;0.999953
1131899;0.999961
1131999;0.999966
1132099;0.999962
1132199;0.999959
1132299;0.999961
1132399;0.999961
1132499;0.999961
1132599;0.999962
1132699;0.999962
1132799;0.999961
1132899;0.999969
1132999;0.999961
1133099;0.999969
1133199;0.999971
1133299;0.999962
1133399;0.999965
1133499;0.99996
1133599;0.999952
1133699;0.999952
1133799;0.999955
1133899;0.999953
1133999;0.999958
1134099;0.999957
1134199;0.999957
1134299;0.999958
1134399;0.999953
1134499;0.99995
1134599;0.999948
1134699;0.999946
1134799;0.999946
1134899;0.999946
1134999;0.999948
1135099;0.999951
1135199;0.999954
1135299;0.999955
1135399;0.99996
1135499;0.999961
1135599;0.999963
1135699;0.999958
1135799;0.999954
1135899;0.999956
1135999;0.999963
1136099;0.999969
1136199;0.999963
1136299;0.99996
1136399;0.999965
1136499;0.999962
1136599;0.999964
1136699;0.999966
1136799;0.99997
1136899;0.999967
1136999;0.999964
1137099;0.999961
1137199;0.999958
1137299;0.999957
1137399;0.99996
1137499;0.999955
1137599;0.99996
1137699;0.999957
1137799;0.999958
1137899;0.999954
1137999;0.999955
1138099;0.999957
1138199;0.999962
1138299;0.999961
1138399;0.999953
1138499;0.999953
1138599;0.999955
1138699;0.999963
1138799;0.999959
1138899;0.99996
1138999;0.999959
1139099;0.999961
1139199;0.999958
1139299;0.999959
1139399;0.999954
1139499;0.999951
1139599;0.999954
1139699;0.999955
1139799;0.999953
1139899;0.999952
1139999;0.999954
1140099;0.99995
1140199;0.999941
1140299;0.999942
1140399;0.999945
1140499;0.999941
1140599;0.999942
1140699;0.999948
1140799;0.999948
1140899;0.999947
1140999;0.999946
1141099;0.999945
1141199;0.999942
1141299;0.99995
