# DISTANCE:     AVE_GOFR:        ERROR:
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5 0.000903952 2.25422e-05
           5  0.00304747 5.79081e-05
           5  0.00912859 0.000161971
           5   0.0358104 0.000683693
           5   0.0810719  0.00131578
           5    0.175632  0.00269146
           5    0.316482  0.00440755
           5    0.518584  0.00666539
           5    0.824694    0.010085
           5     1.17509   0.0132761
           5      1.5888   0.0167228
           5     2.06768    0.020433
           5     2.55856   0.0236858
           5     3.06842   0.0267305
           5     3.60431   0.0297125
           5     4.11808   0.0321777
           5     4.61289   0.0342773
           5     5.09158   0.0361058
           5     5.54188   0.0376218
           5      5.9579   0.0388409
           5     6.40228   0.0401855
           5     6.84106   0.0414372
           5     7.24416   0.0424365
           5     7.62758   0.0433004
           5     7.96004   0.0439068
           5      8.2995   0.0445262
           5     8.62766   0.0450836
           5     8.91094    0.045466
           5     9.16035   0.0457378
           5     9.38185   0.0459323
           5     9.60306    0.046122
           5     9.82545   0.0463103
           5     10.0234    0.046442
           5     10.2122   0.0465531
           5     10.4025   0.0466645
           5     10.5819   0.0467539
           5     10.7608     0.04684
           5     10.9245   0.0469004
           5     11.0821   0.0469504
           5     11.2366   0.0469944
           5     11.3924   0.0470386
           5      11.557   0.0470931
           5     11.7115   0.0471322
           5     11.8724    0.047178
           5     12.0191   0.0472046
           5     12.1699   0.0472343
           5     12.3153   0.0472564
           5      12.461   0.0472774
           5     12.6021   0.0472921
           5     12.7416   0.0473039
           5     12.8767   0.0473102
           5     13.0112   0.0473146
           5     13.1398   0.0473128
           5     13.2705   0.0473116
           5     13.4051   0.0473128
           5     13.5337   0.0473075
           5     13.6708   0.0473086
           5      13.808   0.0473084
           5     13.9552   0.0473166
           5     14.1073   0.0473283
           5     14.2479   0.0473273
           5     14.3924   0.0473286
           5     14.5456   0.0473372
           5     14.6981   0.0473434
           5     14.8575   0.0473557
           5     15.0175   0.0473669
           5     15.1732   0.0473717
           5     15.3281   0.0473743
           5     15.4823   0.0473743
           5     15.6525   0.0473906
           5     15.8208   0.0474028
           5     16.0063    0.047435
           5     16.1969   0.0474721
           5     16.3825   0.0474999
           5     16.5823   0.0475459
           5     16.8015    0.047621
           5     17.0075   0.0476709
           5     17.2109   0.0477141
           5     17.4077   0.0477446
           5     17.6117   0.0477832
           5     17.8132   0.0478153
           5      18.026    0.047862
           5     18.2495   0.0479235
           5     18.4839    0.048001
           5     18.7207   0.0480791
           5     18.9644   0.0481666
           5     19.2016   0.0482379
           5     19.4664   0.0483604
           5     19.7271   0.0484693
           5     19.9748   0.0485478
           5      20.217    0.048612
           5     20.4515   0.0486591
           5     20.6859   0.0487021
           5     20.9174   0.0487371
           5     21.1573   0.0487824
           5     21.3916   0.0488148
           5     21.6395   0.0488667
           5     21.8827   0.0489065
           5     22.1201   0.0489328
           5     22.3535   0.0489492
           5     22.5778   0.0489488
           5     22.7861   0.0489242
           5     22.9985   0.0489017
           5     23.2108   0.0488763
           5     23.4321   0.0488594
           5     23.6481   0.0488326
           5     23.8565   0.0487937
           5      24.075   0.0487642
           5     24.2804   0.0487162
           5     24.4833    0.048663
           5     24.6759   0.0485971
           5     24.8688   0.0485291
           5     25.0652   0.0484617
           5     25.2644   0.0483942
           5     25.4685   0.0483289
           5     25.6626   0.0482516
           5     25.8601   0.0481746
           5     26.0522   0.0480905
           5       26.24   0.0480005
           5     26.4246   0.0479058
           5     26.6084   0.0478081
           5     26.7921    0.047708
           5     26.9753   0.0476051
           5     27.1532   0.0474967
           5     27.3318   0.0473864
           5     27.5131   0.0472751
           5     27.6956   0.0471621
           5     27.8757   0.0470453
           5     28.0578   0.0469271
           5      28.231   0.0468021
           5     28.4036   0.0466745
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6 0.000723162 2.16405e-05
           6  0.00268512 6.24707e-05
           6   0.0108274 0.000251148
           6   0.0261399 0.000521105
           6    0.063777  0.00123742
           6     0.14263  0.00265592
           6    0.266745  0.00454857
           6    0.437004  0.00679997
           6    0.679083  0.00988766
           6    0.991204   0.0135314
           6     1.37195   0.0175932
           6     1.77708   0.0212485
           6     2.20134    0.024615
           6     2.64166   0.0277631
           6     3.09168    0.030683
           6     3.55555   0.0334848
           6     3.99241   0.0357513
           6     4.40475   0.0376244
           6     4.81607   0.0393801
           6     5.17009   0.0405917
           6     5.50102   0.0415975
           6     5.82517   0.0425253
           6     6.13214   0.0433208
           6      6.4312   0.0440485
           6     6.70841   0.0446435
           6     6.95759   0.0450955
           6     7.21291    0.045563
           6     7.44837   0.0459386
           6     7.65931   0.0462175
           6     7.87716   0.0465139
           6     8.08748   0.0467786
           6     8.28295   0.0469918
           6      8.4735   0.0471862
           6     8.65286   0.0473463
           6     8.81954   0.0474718
           6      8.9667   0.0475529
           6     9.11062   0.0476258
           6     9.25567   0.0476987
           6     9.39314    0.047756
           6     9.51916   0.0477933
           6     9.62829   0.0478071
           6     9.73129   0.0478131
           6     9.83698   0.0478209
           6     9.94498   0.0478302
           6     10.0505   0.0478356
           6     10.1575   0.0478416
           6     10.2679   0.0478502
           6     10.3796   0.0478591
           6     10.4902   0.0478656
           6     10.6029   0.0478733
           6     10.7126   0.0478765
           6     10.8239   0.0478803
           6     10.9281   0.0478758
           6     11.0444   0.0478828
           6     11.1562   0.0478837
           6     11.2697   0.0478851
           6     11.3825   0.0478847
           6      11.511   0.0479016
           6     11.6294   0.0479046
           6      11.745   0.0479032
           6     11.8611   0.0479011
           6     11.9728   0.0478933
           6     12.0975   0.0478984
           6     12.2286     0.04791
           6     12.3629   0.0479244
           6       12.49   0.0479277
           6     12.6229   0.0479369
           6     12.7615   0.0479521
           6     12.9091   0.0479787
           6     13.0585   0.0480062
           6     13.2147   0.0480425
           6      13.371   0.0480767
           6     13.5318   0.0481162
           6     13.6978   0.0481625
           6     13.8655   0.0482094
           6     14.0274   0.0482433
           6     14.1971   0.0482885
           6     14.3685    0.048334
           6     14.5435   0.0483836
           6      14.719   0.0484312
           6     14.9086   0.0485042
           6     15.1023   0.0485825
           6     15.2996   0.0486654
           6     15.5058   0.0487648
           6      15.694   0.0488207
           6      15.896   0.0489027
           6     16.1102   0.0490093
           6     16.3191   0.0490987
           6     16.5323   0.0491942
           6     16.7592   0.0493197
           6      16.974   0.0494099
           6     17.1847   0.0494866
           6     17.3786   0.0495236
           6     17.5751   0.0495624
           6     17.7862   0.0496281
           6     17.9922   0.0496787
           6     18.1922   0.0497133
           6     18.3904   0.0497408
           6      18.591   0.0497691
           6     18.7821   0.0497765
           6       18.97    0.049775
           6     19.1564   0.0497678
           6     19.3385   0.0497509
           6     19.5183   0.0497272
           6     19.6826   0.0496801
           6     19.8465     0.04963
           6     20.0031   0.0495694
           6     20.1656   0.0495128
           6     20.3293    0.049455
           6     20.4944   0.0493964
           6     20.6542   0.0493295
           6     20.8149    0.049261
           6     20.9721   0.0491867
           6     21.1193   0.0491014
           6     21.2712   0.0490177
           6     21.4235   0.0489321
           6     21.5774   0.0488456
           6     21.7325   0.0487577
           6     21.8918   0.0486711
           6     22.0424   0.0485749
           6      22.184   0.0484704
           6     22.3355   0.0483703
           6     22.4863   0.0482674
           6     22.6346   0.0481604
           6     22.7834   0.0480514
           6     22.9374   0.0479437
           6     23.0891   0.0478319
           6     23.2313   0.0477121
           6     23.3778   0.0475924
           6     23.5287   0.0474729
           6     23.6787   0.0473504
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
