# DISTANCE:     AVE_GOFR:        ERROR:
           3     27.0724   0.0425715
           3     27.4036   0.0426229
           3     27.7368   0.0426734
           3     28.0727   0.0427237
           3     28.4109   0.0427734
           3     28.7483   0.0428191
           3     29.0809   0.0428571
           3     29.4094   0.0428882
           3     29.7404   0.0429188
           3     30.0737   0.0429487
           3     30.4056   0.0429743
           3     30.7315   0.0429916
           3     31.0609   0.0430092
           3     31.3814   0.0430161
           3     31.7146   0.0430316
           3      32.042   0.0430389
           3     32.3685   0.0430427
           3     32.7015   0.0430494
           3      33.031   0.0430501
           3     33.3643   0.0430512
           3     33.6953   0.0430475
           3     34.0246   0.0430395
           3     34.3645   0.0430378
           3     34.7033    0.043032
           3     35.0371    0.043019
           3     35.3642   0.0429976
           3     35.6946   0.0429761
           3     36.0245   0.0429513
           3     36.3546   0.0429238
           3     36.6828    0.042892
           3     37.0131   0.0428589
           3     37.3376   0.0428187
           3     37.6673   0.0427794
           3     38.0059   0.0427439
           3      38.332   0.0426962
           3     38.6637   0.0426496
           3          39   0.0426034
           3     39.3296   0.0425494
           3     39.6644   0.0424961
           3      39.992   0.0424348
           3     40.3247   0.0423739
           3     40.6556   0.0423089
           3     40.9813   0.0422374
           3     41.3098   0.0421648
           3     41.6365    0.042088
           3     41.9645    0.042009
           3     42.2966   0.0419295
           3     42.6254   0.0418449
           3     42.9542   0.0417573
           3     43.2838    0.041667
           3     43.6049   0.0415686
           3       43.94   0.0414754
           3     44.2687   0.0413751
           3     44.6004   0.0412734
           3     44.9309   0.0411677
           3     45.2618    0.041059
           3     45.5912   0.0409462
           3     45.9194   0.0408294
           3     46.2488   0.0407099
           3     46.5793   0.0405876
           3     46.9077   0.0404609
           3     47.2384   0.0403319
           3     47.5672   0.0401985
           3     47.8997   0.0400635
           3     48.2292   0.0399234
           3     48.5549   0.0397779
           3     48.8804   0.0396288
           3     49.2108   0.0394784
           3     49.5424   0.0393249
           3     49.8718   0.0391665
           3      50.204   0.0390057
           3     50.5323   0.0388393
           3      50.859   0.0386684
           3     51.1828   0.0384923
           3     51.5099   0.0383138
           3     51.8354   0.0381306
           3     52.1609   0.0379433
           3     52.4874   0.0377524
           3     52.8175   0.0375587
           3     53.1442   0.0373594
           3     53.4734   0.0371567
           3     53.8029   0.0369497
           3     54.1311   0.0367378
           3     54.4604   0.0365218
           3       54.79   0.0363011
           3     55.1205    0.036076
           3     55.4508   0.0358461
           3     55.7799   0.0356108
           3     56.1071   0.0353699
           3     56.4342   0.0351239
           3     56.7652   0.0348739
           3     57.0941   0.0346179
           3     57.4245   0.0343569
           3     57.7502    0.034089
           3     58.0786   0.0338162
           3     58.4112   0.0335386
           3     58.7417   0.0332544
           3     59.0705   0.0329636
           3     59.3977   0.0326662
           3      59.728    0.032363
           3     60.0534   0.0320521
           3       60.38   0.0317347
           3     60.7087   0.0314105
           3     61.0382   0.0310792
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4  0.00057731 1.15173e-05
           4  0.00837124 0.000155857
           4   0.0723369  0.00128476
           4    0.264061  0.00402801
           4    0.608371  0.00794001
           4     1.05376   0.0118706
           4     1.60951   0.0161708
           4     2.18524   0.0197411
           4     2.74665   0.0225887
           4     3.29854   0.0250082
           4     3.80121   0.0268205
           4     4.26279   0.0282333
           4     4.71585   0.0295142
           4     5.14015   0.0305735
           4     5.51092   0.0313341
           4     5.88946   0.0321016
           4     6.23973   0.0327275
           4     6.59328   0.0333469
           4     6.91976   0.0338501
           4      7.2379   0.0343119
           4     7.54036   0.0347125
           4     7.83281   0.0350739
           4     8.12558   0.0354277
           4     8.40628   0.0357401
           4     8.68129   0.0360306
           4     8.97585   0.0363664
           4     9.25951   0.0366654
           4     9.53404   0.0369348
           4     9.80528   0.0371903
           4     10.0805   0.0374497
           4     10.3418    0.037671
           4     10.6099   0.0379028
           4     10.8797   0.0381332
           4      11.144   0.0383464
           4     11.4054   0.0385486
           4     11.6783    0.038771
           4     11.9343   0.0389527
           4     12.2048   0.0391601
           4     12.4662   0.0393439
           4     12.7213   0.0395111
           4      12.983   0.0396871
           4     13.2494   0.0398683
           4     13.5144   0.0400423
           4     13.7741   0.0402018
           4     14.0363   0.0403622
           4     14.2955   0.0405129
           4     14.5526   0.0406558
           4     14.8184   0.0408111
           4     15.0807   0.0409558
           4     15.3353   0.0410832
           4     15.5833   0.0411957
           4     15.8454    0.041329
           4     16.0958   0.0414389
           4     16.3496   0.0415508
           4     16.6039   0.0416603
           4     16.8565   0.0417635
           4     17.1055    0.041858
           4     17.3565   0.0419522
           4     17.6117   0.0420499
           4     17.8681   0.0421461
           4     18.1283    0.042245
           4     18.3737   0.0423179
           4     18.6292   0.0424031
           4     18.8843   0.0424842
           4     19.1308   0.0425496
           4     19.3827   0.0426199
           4      19.634   0.0426861
           4     19.8883   0.0427535
           4     20.1403   0.0428146
           4     20.3912   0.0428711
           4     20.6425   0.0429252
           4     20.8869    0.042967
           4     21.1343   0.0430099
           4     21.3801   0.0430479
           4     21.6297   0.0430879
           4     21.8774   0.0431226
           4     22.1223   0.0431508
           4     22.3684   0.0431778
           4     22.6146   0.0432022
           4     22.8604   0.0432231
           4      23.113   0.0432496
           4     23.3634   0.0432704
           4     23.6122   0.0432866
           4     23.8619   0.0433007
           4     24.1098     0.04331
           4     24.3605   0.0433196
           4     24.6083    0.043323
           4     24.8564   0.0433238
           4     25.1074   0.0433252
           4     25.3587    0.043324
           4     25.6051   0.0433145
           4     25.8552   0.0433062
           4     26.1038   0.0432933
           4     26.3483   0.0432732
           4     26.5947   0.0432524
           4     26.8425   0.0432302
           4     27.0885   0.0432032
           4     27.3374   0.0431765
           4     27.5847   0.0431452
           4     27.8311   0.0431101
           4     28.0785   0.0430732
           4     28.3244   0.0430319
           4     28.5726     0.04299
           4     28.8169   0.0429415
           4     29.0644   0.0428932
           4     29.3139   0.0428438
           4     29.5604   0.0427888
           4     29.8087   0.0427324
           4     30.0575   0.0426735
           4     30.3058   0.0426112
           4     30.5562   0.0425478
           4     30.8037   0.0424787
           4     31.0477   0.0424037
           4      31.292    0.042326
           4     31.5419     0.04225
           4     31.7874   0.0421672
           4     32.0335   0.0420819
           4     32.2815   0.0419951
           4     32.5282   0.0419042
           4     32.7764   0.0418112
           4      33.022   0.0417132
           4     33.2694   0.0416133
           4     33.5153   0.0415092
           4     33.7618   0.0414023
           4     34.0098   0.0412933
