# DISTANCE:     AVE_GOFR:        ERROR:
           3     18.4206   0.0465016
           3     18.6941   0.0465597
           3      18.965   0.0466137
           3     19.2295   0.0466606
           3     19.4813    0.046696
           3     19.7391   0.0467343
           3     19.9842   0.0467617
           3     20.2237   0.0467838
           3     20.4678   0.0468077
           3     20.6965   0.0468203
           3     20.9288   0.0468338
           3      21.158   0.0468441
           3     21.3889   0.0468541
           3     21.6241   0.0468656
           3     21.8539   0.0468724
           3     22.0837   0.0468779
           3       22.31   0.0468803
           3     22.5402   0.0468836
           3     22.7705   0.0468857
           3     23.0042   0.0468884
           3     23.2346    0.046888
           3     23.4703   0.0468892
           3     23.7105   0.0468917
           3     23.9568   0.0468963
           3     24.2092   0.0469034
           3     24.4583   0.0469068
           3     24.7084   0.0469093
           3     24.9642   0.0469139
           3     25.2301   0.0469234
           3     25.4974   0.0469322
           3     25.7702    0.046943
           3      26.055   0.0469605
           3     26.3464    0.046981
           3     26.6388   0.0470002
           3     26.9448   0.0470281
           3     27.2523    0.047055
           3     27.5656   0.0470843
           3     27.8836   0.0471153
           3     28.2131   0.0471539
           3     28.5529   0.0471992
           3     28.8943   0.0472432
           3     29.2436    0.047292
           3     29.5979   0.0473426
           3     29.9588   0.0473967
           3     30.3297   0.0474578
           3        30.7   0.0475149
           3     31.0725   0.0475711
           3     31.4551   0.0476343
           3     31.8479    0.047705
           3     32.2423   0.0477737
           3     32.6404   0.0478428
           3     33.0355   0.0479047
           3     33.4348   0.0479674
           3     33.8396   0.0480324
           3     34.2453   0.0480944
           3     34.6447   0.0481456
           3     35.0489   0.0481982
           3     35.4489   0.0482426
           3      35.846   0.0482802
           3      36.238   0.0483091
           3     36.6281   0.0483325
           3     37.0223   0.0483563
           3     37.4094   0.0483697
           3     37.7966   0.0483797
           3     38.1672   0.0483718
           3     38.5409   0.0483633
           3     38.9124   0.0483496
           3     39.2755   0.0483261
           3      39.635   0.0482968
           3     39.9889   0.0482603
           3     40.3388   0.0482181
           3     40.6878   0.0481724
           3     41.0325   0.0481209
           3     41.3736   0.0480643
           3     41.7038   0.0479984
           3     42.0385   0.0479325
           3     42.3706   0.0478623
           3     42.6961   0.0477859
           3     43.0173   0.0477046
           3     43.3389    0.047621
           3     43.6565   0.0475328
           3     43.9758   0.0474429
           3     44.2867   0.0473467
           3     44.5954    0.047247
           3     44.9014   0.0471438
           3     45.2049   0.0470372
           3     45.5094   0.0469285
           3     45.8105   0.0468162
           3     46.1096   0.0467006
           3     46.4049   0.0465815
           3     46.6988   0.0464595
           3      46.997   0.0463364
           3     47.2937   0.0462104
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4 0.000279161 5.56925e-06
           4 0.000550347 7.74489e-06
           4  0.00301012 4.96252e-05
           4   0.0124905 0.000195243
           4    0.040734  0.00059514
           4    0.101716  0.00135068
           4     0.21555  0.00263351
           4         0.4  0.00450744
           4    0.665423  0.00692324
           4     1.02011  0.00985172
           4     1.45226   0.0130239
           4     1.97261   0.0165639
           4     2.53701   0.0199171
           4     3.14598   0.0231972
           4     3.79286   0.0263915
           4     4.43576   0.0291764
           4     5.07479   0.0316615
           4     5.70287    0.033863
           4     6.31474   0.0358015
           4     6.88883   0.0373955
           4     7.44372    0.038803
           4     7.97077   0.0400068
           4     8.47664   0.0410641
           4     8.93999   0.0419047
           4     9.38363   0.0426435
           4     9.79685   0.0432541
           4     10.1952   0.0438003
           4     10.5628   0.0442408
           4      10.913   0.0446237
           4     11.2443   0.0449499
           4     11.5608   0.0452342
           4     11.8613   0.0454771
           4     12.1413   0.0456737
           4     12.4146   0.0458535
           4     12.6704   0.0459987
           4     12.9195   0.0461298
           4     13.1612   0.0462463
           4     13.3944   0.0463474
           4     13.6126   0.0464257
           4     13.8311   0.0465021
           4     14.0372   0.0465612
           4     14.2351   0.0466092
           4     14.4306    0.046653
           4     14.6239   0.0466928
           4     14.8092   0.0467231
           4     14.9921   0.0467495
           4     15.1698     0.04677
           4     15.3475   0.0467891
           4     15.5249   0.0468066
           4     15.7046   0.0468246
           4     15.8765   0.0468349
           4     16.0502   0.0468454
           4     16.2238   0.0468544
           4     16.3964   0.0468614
           4      16.569   0.0468671
           4     16.7428   0.0468725
           4      16.913   0.0468739
           4     17.0883   0.0468779
           4     17.2626   0.0468798
           4     17.4398   0.0468826
           4     17.6144    0.046882
           4     17.7966    0.046886
           4     17.9825   0.0468916
           4     18.1673   0.0468948
           4      18.358   0.0469014
           4     18.5498   0.0469073
           4     18.7495   0.0469185
           4     18.9532   0.0469317
           4     19.1581   0.0469442
           4     19.3718   0.0469634
           4     19.5867   0.0469818
           4     19.8069   0.0470036
           4     20.0298    0.047026
           4      20.255   0.0470489
           4     20.4864   0.0470761
           4     20.7211   0.0471047
           4     20.9596   0.0471351
           4     21.2048   0.0471709
           4     21.4556   0.0472107
           4     21.7172   0.0472614
           4     21.9776   0.0473075
           4     22.2407   0.0473542
           4     22.5129   0.0474099
           4     22.7881   0.0474664
           4     23.0628    0.047519
           4       23.34   0.0475717
           4     23.6251   0.0476319
           4     23.9096   0.0476878
           4     24.1991   0.0477471
           4     24.4969   0.0478149
           4     24.7956   0.0478801
           4     25.0899   0.0479353
           4      25.393   0.0479993
           4     25.6917   0.0480531
           4     25.9892   0.0481015
           4     26.2874   0.0481471
           4     26.5836   0.0481864
           4     26.8806   0.0482229
           4     27.1774   0.0482555
           4     27.4711   0.0482804
           4     27.7635      0.0483
           4     28.0531   0.0483126
           4     28.3367   0.0483146
           4      28.618   0.0483105
           4     28.8943   0.0482977
           4     29.1676   0.0482784
           4     29.4397   0.0482548
           4     29.7108   0.0482271
           4     29.9778   0.0481923
           4     30.2403   0.0481502
           4     30.4984   0.0481013
           4     30.7587   0.0480515
           4     31.0128   0.0479935
           4     31.2662   0.0479323
           4     31.5153   0.0478649
           4      31.763   0.0477937
           4     32.0086   0.0477183
           4       32.25   0.0476375
           4     32.4898   0.0475529
           4     32.7304   0.0474663
           4      32.965   0.0473734
           4     33.2007   0.0472787
           4     33.4334   0.0471797
           4     33.6643   0.0470772
           4     33.8973   0.0469734
           4     34.1229   0.0468632
           4     34.3534    0.046753
           4     34.5816   0.0466392
           4     34.8058    0.046521
           4      35.034   0.0464022
           4     35.2619   0.0462806
           4     35.4894   0.0461563
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5 0.000148886 3.71283e-06
           5 0.000546625 1.05732e-05
           5  0.00254958 5.09884e-05
           5   0.0106122 0.000207115
           5   0.0317782 0.000565768
           5   0.0772337  0.00126332
           5     0.16034  0.00241886
           5    0.294296  0.00410801
           5    0.493682  0.00642118
           5    0.776151  0.00948571
           5     1.12009   0.0127229
           5     1.51105   0.0159434
           5     1.95718   0.0193327
           5     2.44231   0.0226755
           5     2.93633   0.0256595
           5     3.44319   0.0284406
