Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.77;	0.03713;	0.00192057;	0.23628;	0.00123421;	1.76516;	0.015517;	-0.512991;	0.000560085
1.78;	0.036938;	0.00207448;	0.234507;	0.00129711;	1.7535;	0.0155338;	-0.510184;	0.000567639
1.79;	0.0361984;	0.00208213;	0.232683;	0.00116473;	1.72702;	0.0141016;	-0.508063;	0.000575965
1.80;	0.0375092;	0.00195978;	0.230778;	0.00127332;	1.7103;	0.0126228;	-0.505617;	0.000570223
1.81;	0.0345288;	0.00191461;	0.229188;	0.00113464;	1.68951;	0.0128689;	-0.503274;	0.000557693
1.82;	0.0347376;	0.00191554;	0.227729;	0.00124372;	1.66965;	0.0122965;	-0.501004;	0.000588119
1.83;	0.0321764;	0.0017853;	0.225903;	0.00122547;	1.65549;	0.0139624;	-0.498354;	0.000589551
1.84;	0.0307336;	0.00181908;	0.224049;	0.00121095;	1.62651;	0.0125732;	-0.49617;	0.000569757
1.85;	0.0313408;	0.00179338;	0.222534;	0.00118854;	1.60753;	0.0113189;	-0.494139;	0.000572966
1.86;	0.0303248;	0.00186377;	0.221166;	0.00116835;	1.60217;	0.0134521;	-0.492112;	0.000574328
1.87;	0.031786;	0.00191169;	0.219406;	0.00114915;	1.58185;	0.0120687;	-0.489908;	0.000566997
1.88;	0.0326092;	0.00166511;	0.218462;	0.00117526;	1.56211;	0.0123227;	-0.487774;	0.000577509
1.89;	0.0299632;	0.00161537;	0.216582;	0.00108447;	1.54919;	0.0108949;	-0.485657;	0.000594305
1.90;	0.030872;	0.0017326;	0.213874;	0.00105767;	1.52762;	0.0114515;	-0.483333;	0.000543063
1.91;	0.0300468;	0.00171768;	0.212493;	0.00110838;	1.51155;	0.0106473;	-0.481154;	0.000514657
1.92;	0.0292972;	0.0018878;	0.211136;	0.00121752;	1.49943;	0.0110658;	-0.479189;	0.000509931
1.93;	0.0282048;	0.00189761;	0.209879;	0.00123801;	1.47723;	0.0111217;	-0.476992;	0.000517712
1.94;	0.0296056;	0.00191988;	0.207614;	0.00112032;	1.46127;	0.010445;	-0.474878;	0.000530178
1.95;	0.0308256;	0.0017345;	0.205664;	0.0011633;	1.44345;	0.0095167;	-0.472414;	0.000499444
1.96;	0.0299052;	0.00177637;	0.204608;	0.00109605;	1.4309;	0.0096134;	-0.470234;	0.000520117
1.97;	0.0298008;	0.0018489;	0.202923;	0.00107554;	1.42044;	0.00864153;	-0.468697;	0.000519426
1.98;	0.0300976;	0.00179523;	0.20244;	0.0011123;	1.401;	0.00922235;	-0.466764;	0.000503724
1.99;	0.0281544;	0.00180839;	0.201595;	0.0010569;	1.39089;	0.00916226;	-0.464973;	0.000496187
2.00;	0.02738;	0.00177059;	0.199482;	0.00108547;	1.36942;	0.00962292;	-0.462675;	0.000528758
2.01;	0.0271856;	0.00168286;	0.197512;	0.00105846;	1.35592;	0.0087115;	-0.460832;	0.000532688
2.02;	0.0280808;	0.00178957;	0.196628;	0.0010976;	1.35227;	0.00840696;	-0.459187;	0.000545742
2.03;	0.0272164;	0.0016404;	0.194511;	0.00101717;	1.32718;	0.00892749;	-0.457042;	0.000533678
2.04;	0.0273412;	0.0015995;	0.193303;	0.0010703;	1.31794;	0.00838658;	-0.455245;	0.000545496
2.05;	0.0284204;	0.00153404;	0.191593;	0.00105544;	1.31421;	0.00804566;	-0.453406;	0.000527232
2.06;	0.0251248;	0.00154395;	0.189493;	0.00100133;	1.30842;	0.00859646;	-0.451333;	0.000523105
2.07;	0.025954;	0.00157227;	0.188239;	0.000901061;	1.29987;	0.00761058;	-0.449225;	0.000518668
2.08;	0.0261084;	0.00141889;	0.186125;	0.000981976;	1.28724;	0.00821093;	-0.447289;	0.000510301
2.09;	0.023578;	0.00140518;	0.184912;	0.000922611;	1.272;	0.00929549;	-0.445166;	0.000505712
2.10;	0.0250752;	0.00148522;	0.183936;	0.000914348;	1.26134;	0.00892378;	-0.44347;	0.000529728
2.11;	0.0251016;	0.00160771;	0.183116;	0.000928398;	1.24146;	0.00814743;	-0.441661;	0.000508506
2.12;	0.0243048;	0.0013885;	0.181472;	0.000838536;	1.22006;	0.00815095;	-0.43983;	0.000558895
2.13;	0.0252972;	0.00148504;	0.180385;	0.000883098;	1.22595;	0.00773772;	-0.438082;	0.000553772
2.14;	0.026274;	0.00149269;	0.178946;	0.000898088;	1.21078;	0.00766023;	-0.436126;	0.000529903
2.15;	0.0240652;	0.00158046;	0.177719;	0.000897566;	1.19888;	0.00820475;	-0.434094;	0.000549028
2.16;	0.0246312;	0.00136423;	0.175765;	0.000915973;	1.19077;	0.00777033;	-0.43206;	0.000571131
2.17;	0.0236544;	0.00133178;	0.174594;	0.000968506;	1.17763;	0.00699666;	-0.430515;	0.000531136
2.18;	0.0228228;	0.00135998;	0.173331;	0.000906634;	1.17001;	0.00703324;	-0.429059;	0.000543294
2.19;	0.0223808;	0.00136919;	0.172188;	0.000935131;	1.15867;	0.00728706;	-0.427768;	0.00055436
2.20;	0.0225136;	0.001277;	0.170668;	0.000927544;	1.15111;	0.00712209;	-0.425893;	0.000541501
2.21;	0.0204272;	0.00133847;	0.169377;	0.000932405;	1.1388;	0.00767054;	-0.424397;	0.000524674
2.22;	0.0198048;	0.00143164;	0.16764;	0.000890184;	1.12862;	0.00739588;	-0.422942;	0.000524376
2.23;	0.0212668;	0.0013728;	0.16671;	0.000865327;	1.11206;	0.00691857;	-0.420793;	0.00051353
2.24;	0.0223332;	0.00130739;	0.165503;	0.00086259;	1.10152;	0.00695743;	-0.419399;	0.000509362
2.25;	0.0215848;	0.00138054;	0.164343;	0.000864066;	1.08907;	0.00656911;	-0.418065;	0.000496441
2.26;	0.020516;	0.00139076;	0.163029;	0.000871911;	1.08383;	0.0064728;	-0.416834;	0.000478474
2.27;	0.021892;	0.00141146;	0.161585;	0.000877222;	1.08015;	0.00673967;	-0.415299;	0.000492427
