Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.18;	0.0083024;	0.00541865;	0.376357;	0.00256571;	4.64956;	0.0666946;	-0.690949;	0.000800226
1.19;	0.0102976;	0.00523174;	0.373046;	0.00259016;	4.56197;	0.0645205;	-0.687374;	0.000790776
1.20;	0.0100588;	0.00526152;	0.369666;	0.00243891;	4.46503;	0.0600577;	-0.683706;	0.000765929
1.21;	0.00928;	0.00499269;	0.366867;	0.00248857;	4.36099;	0.0608333;	-0.680282;	0.000794626
1.22;	0.0080896;	0.00501084;	0.363194;	0.00247914;	4.25975;	0.057548;	-0.676712;	0.00077667
1.23;	0.0082056;	0.0049968;	0.359802;	0.00244118;	4.18606;	0.057453;	-0.673326;	0.000803798
1.24;	0.0078412;	0.00490915;	0.357824;	0.00242684;	4.08997;	0.0559114;	-0.669826;	0.000767297
1.25;	0.0080968;	0.00482443;	0.355017;	0.00241376;	4.01184;	0.0545772;	-0.666238;	0.000781634
1.26;	0.007624;	0.00473407;	0.3516;	0.00240207;	3.90899;	0.0526895;	-0.662375;	0.000777928
1.27;	0.0078496;	0.00452846;	0.348055;	0.00221149;	3.83325;	0.0515903;	-0.658605;	0.000745814
1.28;	0.0077888;	0.00441981;	0.345872;	0.00227268;	3.74391;	0.0500639;	-0.654943;	0.000748112
1.29;	0.0076632;	0.00426371;	0.343566;	0.00228233;	3.661;	0.0476807;	-0.651282;	0.000726258
1.30;	0.0077952;	0.00413368;	0.340292;	0.00217713;	3.61174;	0.0469939;	-0.647951;	0.000692616
1.31;	0.0064668;	0.00407918;	0.337095;	0.00218691;	3.53604;	0.0437282;	-0.644254;	0.000679502
1.32;	0.0055676;	0.00407414;	0.334564;	0.00214194;	3.45682;	0.0434369;	-0.640804;	0.000680507
1.33;	0.0035276;	0.00409826;	0.33105;	0.00205138;	3.38205;	0.0427836;	-0.637271;	0.000680502
1.34;	0.0025388;	0.00400671;	0.328324;	0.00200028;	3.31167;	0.0398319;	-0.634066;	0.000690413
1.35;	0.0031396;	0.00404543;	0.326061;	0.0019984;	3.26264;	0.0385717;	-0.630851;	0.000669352
1.36;	0.0027792;	0.00399663;	0.32263;	0.00194947;	3.1911;	0.0375976;	-0.627441;	0.000649596
1.37;	0.0019592;	0.0039235;	0.320934;	0.00190508;	3.12953;	0.0365078;	-0.623835;	0.00066121
1.38;	0.0008012;	0.00391964;	0.319122;	0.00179474;	3.07248;	0.0355515;	-0.620541;	0.00066348
1.39;	5.8e-05;	0.00383481;	0.31632;	0.00168762;	3.01022;	0.0341452;	-0.617493;	0.000631416
1.40;	-0.0003868;	0.0037505;	0.313641;	0.0017219;	2.959;	0.0340928;	-0.614539;	0.000635963
1.41;	-0.0009528;	0.00376837;	0.311991;	0.00178805;	2.89952;	0.0331836;	-0.611106;	0.000635739
1.42;	-0.0012804;	0.00365387;	0.31008;	0.0016925;	2.85923;	0.0326403;	-0.608006;	0.000640187
1.43;	-0.0008672;	0.00360323;	0.308351;	0.00171474;	2.81798;	0.0327659;	-0.604874;	0.00064891
1.44;	-0.0013712;	0.00362219;	0.305955;	0.00156663;	2.76696;	0.0308472;	-0.601781;	0.000641957
1.45;	-0.0002464;	0.00347539;	0.303114;	0.00158265;	2.72298;	0.0309858;	-0.598606;	0.000641712
1.46;	8.88e-05;	0.00348609;	0.301355;	0.0015398;	2.68596;	0.0312265;	-0.595566;	0.000647454
1.47;	0.00076;	0.00347609;	0.298561;	0.00159836;	2.64081;	0.0299186;	-0.592603;	0.000626186
1.48;	0.0011836;	0.00337435;	0.29643;	0.00159376;	2.59409;	0.0288699;	-0.589324;	0.000612205
1.49;	0.0020872;	0.00335055;	0.294574;	0.0015698;	2.53651;	0.0272655;	-0.586257;	0.000592186
1.50;	0.0016588;	0.00341867;	0.292798;	0.00154279;	2.496;	0.0267452;	-0.583189;	0.000572701
1.51;	0.000894;	0.00329526;	0.290388;	0.00149116;	2.45084;	0.0270004;	-0.580188;	0.000574517
1.52;	0.0006292;	0.00322704;	0.288233;	0.00145176;	2.42022;	0.0272938;	-0.5772;	0.000565247
1.53;	0.0010264;	0.00318252;	0.285737;	0.00145504;	2.38594;	0.0264531;	-0.574474;	0.000578407
1.54;	0.0006924;	0.0031206;	0.283493;	0.00141559;	2.36093;	0.0264687;	-0.571711;	0.000562965
1.55;	0.0010388;	0.00317912;	0.281095;	0.00145025;	2.32689;	0.0256026;	-0.56885;	0.000567413
1.56;	0.0010192;	0.0030158;	0.278797;	0.00153393;	2.29128;	0.025992;	-0.56615;	0.000586729
1.57;	0.0012532;	0.00296998;	0.277024;	0.00153168;	2.25566;	0.0252065;	-0.563286;	0.000597038
1.58;	0.001518;	0.0029487;	0.274674;	0.00153196;	2.2312;	0.0245684;	-0.560582;	0.000586126
1.59;	0.0022072;	0.00297565;	0.272526;	0.00155813;	2.20183;	0.0231133;	-0.557706;	0.000580966
1.60;	0.0023764;	0.00295911;	0.27061;	0.00150336;	2.17631;	0.0220314;	-0.55516;	0.000583317
1.61;	0.0022624;	0.00287879;	0.268472;	0.0014802;	2.14481;	0.0210131;	-0.552421;	0.000562257
1.62;	0.0024952;	0.00284423;	0.266247;	0.00148053;	2.1118;	0.0208335;	-0.549628;	0.000561868
1.63;	0.002182;	0.00283161;	0.26388;	0.00150444;	2.08998;	0.0200806;	-0.547123;	0.000544056
1.64;	0.0017432;	0.00291687;	0.261725;	0.00146648;	2.06235;	0.0198253;	-0.544398;	0.00055344
1.65;	0.0019208;	0.0029179;	0.259667;	0.00146636;	2.02862;	0.0188998;	-0.541874;	0.000547521
1.66;	0.0018884;	0.00290778;	0.257446;	0.00142633;	2.00163;	0.0189365;	-0.539301;	0.000546434
1.67;	0.0018076;	0.0028134;	0.25527;	0.00137752;	1.97869;	0.0194175;	-0.536754;	0.000546541
1.68;	0.0019784;	0.00279987;	0.252868;	0.00137638;	1.9495;	0.0195045;	-0.534242;	0.00053262
1.69;	0.0022028;	0.00275545;	0.251021;	0.00135725;	1.91947;	0.0196478;	-0.531401;	0.000544694
1.70;	0.0023736;	0.00273045;	0.248835;	0.00136813;	1.89333;	0.0194226;	-0.528809;	0.000537545
1.71;	0.0023912;	0.002684;	0.247006;	0.00138617;	1.86839;	0.0190073;	-0.52635;	0.000540046
1.72;	0.0027096;	0.00266834;	0.245238;	0.00135664;	1.84872;	0.0187373;	-0.523799;	0.000542031
1.73;	0.0020356;	0.0026322;	0.242755;	0.00139741;	1.82122;	0.0179415;	-0.521346;	0.000542779
1.74;	0.0019004;	0.00266215;	0.241027;	0.00139356;	1.79907;	0.0182636;	-0.51887;	0.000548263
1.75;	0.0021416;	0.00259961;	0.238731;	0.00134381;	1.77817;	0.0181928;	-0.51646;	0.000555444
1.76;	0.00192;	0.00254799;	0.236679;	0.00131884;	1.75363;	0.0178987;	-0.514161;	0.000554587
1.77;	0.0022184;	0.00255378;	0.235084;	0.00131282;	1.73146;	0.0173474;	-0.511685;	0.000567189
1.78;	0.0017836;	0.00252773;	0.233499;	0.00125762;	1.71398;	0.0169713;	-0.509376;	0.000569845
1.79;	0.001894;	0.002513;	0.231175;	0.00127881;	1.69479;	0.0167564;	-0.507203;	0.000581359
1.80;	0.0021036;	0.00250571;	0.229014;	0.00128425;	1.67519;	0.0165598;	-0.504976;	0.000581412
1.81;	0.0017828;	0.00248471;	0.227335;	0.00123267;	1.65461;	0.0163231;	-0.5026;	0.000577932
1.82;	0.0015712;	0.00242746;	0.22564;	0.00123336;	1.63297;	0.0161971;	-0.500326;	0.000572685
1.83;	0.0015724;	0.00241901;	0.224378;	0.001245;	1.61576;	0.0158682;	-0.498226;	0.000582954
1.84;	0.0008012;	0.00241672;	0.222532;	0.00118877;	1.59458;	0.0153903;	-0.495866;	0.000579109
1.85;	0.00056;	0.00242098;	0.221021;	0.00116239;	1.5765;	0.0145835;	-0.493634;	0.000568072
