Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.76;	-0.0283648;	0.00259965;	0.237041;	0.00126407;	1.7755;	0.0173217;	-0.513755;	0.000542077
1.77;	-0.0275788;	0.00255294;	0.234671;	0.00124109;	1.75292;	0.0169474;	-0.511231;	0.000534856
1.78;	-0.0275636;	0.00255966;	0.232789;	0.00126271;	1.73113;	0.0167566;	-0.508886;	0.000550741
1.79;	-0.0277348;	0.00256136;	0.230794;	0.00120948;	1.71476;	0.0166946;	-0.506492;	0.000547184
1.80;	-0.0278684;	0.00253904;	0.229285;	0.00120114;	1.6975;	0.0161181;	-0.50435;	0.000540716
1.81;	-0.027182;	0.00251726;	0.227608;	0.00119816;	1.67886;	0.0155795;	-0.502183;	0.000552278
1.82;	-0.0274984;	0.00251803;	0.225866;	0.00121268;	1.6581;	0.0155325;	-0.49986;	0.000567099
1.83;	-0.027642;	0.0024961;	0.224283;	0.00119864;	1.63724;	0.014992;	-0.497466;	0.000564981
1.84;	-0.0278704;	0.00249427;	0.22281;	0.00119745;	1.62171;	0.0149183;	-0.495291;	0.000561961
1.85;	-0.0275824;	0.0025144;	0.221045;	0.00119283;	1.60253;	0.0142875;	-0.493068;	0.00056733
1.86;	-0.0276504;	0.00248233;	0.219429;	0.00113947;	1.58416;	0.0139704;	-0.490949;	0.000559418
1.87;	-0.0275956;	0.00249237;	0.217592;	0.00114373;	1.56492;	0.0136476;	-0.488644;	0.000560692
1.88;	-0.0273664;	0.0024698;	0.215804;	0.00109285;	1.54728;	0.0134436;	-0.486597;	0.000554375
1.89;	-0.0270896;	0.00242198;	0.213849;	0.00108199;	1.52742;	0.0130462;	-0.484376;	0.000556078
1.90;	-0.0268024;	0.00239321;	0.212096;	0.0010998;	1.51336;	0.0127976;	-0.482356;	0.000558643
1.91;	-0.0267796;	0.00235269;	0.210697;	0.00108129;	1.49689;	0.0125748;	-0.480238;	0.000560739
1.92;	-0.026682;	0.00238543;	0.2092;	0.00109916;	1.48113;	0.0125264;	-0.478122;	0.000558313
1.93;	-0.0269804;	0.00236522;	0.20768;	0.00105564;	1.4651;	0.0124164;	-0.476008;	0.000577217
1.94;	-0.0266484;	0.00233426;	0.206224;	0.00102717;	1.45244;	0.0125064;	-0.473899;	0.00056266
1.95;	-0.026276;	0.00229158;	0.204352;	0.00104092;	1.43578;	0.0121585;	-0.471902;	0.000569116
1.96;	-0.0269656;	0.00227355;	0.203031;	0.00104211;	1.4204;	0.0117305;	-0.469838;	0.00055059
1.97;	-0.027202;	0.0022337;	0.201408;	0.00102467;	1.40644;	0.01133;	-0.467666;	0.000543649
1.98;	-0.027278;	0.0022135;	0.199852;	0.00103758;	1.39145;	0.0112136;	-0.465417;	0.000541323
1.99;	-0.0274404;	0.0022152;	0.19846;	0.00101704;	1.37831;	0.0111589;	-0.463398;	0.000530032
2.00;	-0.026822;	0.00217106;	0.19701;	0.00100679;	1.36449;	0.0107334;	-0.46146;	0.000529072
2.01;	-0.0264792;	0.002134;	0.195093;	0.000978179;	1.35108;	0.0104354;	-0.459458;	0.000527709
2.02;	-0.0259552;	0.00209625;	0.193639;	0.000952483;	1.33877;	0.0105298;	-0.45753;	0.00052494
2.03;	-0.0257348;	0.00206645;	0.192181;	0.000957132;	1.32322;	0.0105286;	-0.455602;	0.000521517
2.04;	-0.0256468;	0.0020635;	0.190958;	0.000953271;	1.31191;	0.0101907;	-0.453812;	0.00052141
2.05;	-0.0255388;	0.00202357;	0.189471;	0.000900191;	1.29888;	0.0102821;	-0.45184;	0.000525144
2.06;	-0.0254264;	0.00198713;	0.187986;	0.000895324;	1.28537;	0.0104459;	-0.44997;	0.000521104
2.07;	-0.0251668;	0.00193469;	0.186729;	0.000863877;	1.26984;	0.0101334;	-0.448155;	0.000525365
2.08;	-0.0250264;	0.00196248;	0.185249;	0.000871099;	1.25787;	0.00983678;	-0.446159;	0.000509304
2.09;	-0.025092;	0.00193306;	0.183786;	0.000890358;	1.24566;	0.00979894;	-0.444198;	0.00050769
2.10;	-0.0250476;	0.00192648;	0.182699;	0.000862176;	1.23438;	0.00950191;	-0.442409;	0.000512109
2.11;	-0.0250872;	0.00193443;	0.181285;	0.000853671;	1.22282;	0.00964222;	-0.440566;	0.000529329
2.12;	-0.0249812;	0.00191242;	0.179883;	0.000824019;	1.21087;	0.00971221;	-0.438693;	0.000538739
2.13;	-0.0248864;	0.00190888;	0.178446;	0.000844338;	1.20065;	0.00965037;	-0.436997;	0.000548315
2.14;	-0.0247916;	0.00187874;	0.177073;	0.000825494;	1.18847;	0.0094093;	-0.435301;	0.000548825
2.15;	-0.0248504;	0.00185771;	0.175802;	0.000825367;	1.17785;	0.00944997;	-0.433585;	0.000543417
2.16;	-0.024858;	0.00184282;	0.174518;	0.000815574;	1.16808;	0.00959163;	-0.431761;	0.000538971
2.17;	-0.0249452;	0.00182321;	0.173265;	0.000829036;	1.15709;	0.00952455;	-0.430016;	0.000536929
2.18;	-0.024902;	0.00180811;	0.172001;	0.000825582;	1.14671;	0.00961793;	-0.428284;	0.000533
2.19;	-0.0246484;	0.0017771;	0.170692;	0.000825311;	1.13673;	0.00966189;	-0.426565;	0.000539463
2.20;	-0.0247216;	0.00174982;	0.169672;	0.0008318;	1.12716;	0.00963714;	-0.42484;	0.000539153
2.21;	-0.0244496;	0.00172738;	0.168227;	0.000822848;	1.12049;	0.009576;	-0.423269;	0.000544179
2.22;	-0.024682;	0.00170455;	0.16732;	0.000835695;	1.1114;	0.00950062;	-0.421586;	0.000544994
2.23;	-0.0243812;	0.00168118;	0.166002;	0.000812834;	1.10044;	0.00922782;	-0.419958;	0.000548103
2.24;	-0.0239572;	0.00166507;	0.164823;	0.000810317;	1.09001;	0.00902061;	-0.41841;	0.000540598
2.25;	-0.02387;	0.00167052;	0.163547;	0.000800191;	1.08114;	0.00904724;	-0.416808;	0.000538774
2.26;	-0.0237312;	0.00165423;	0.1625;	0.000788439;	1.07332;	0.00910738;	-0.415246;	0.000539498
2.27;	-0.0240032;	0.00165444;	0.161292;	0.000779219;	1.06552;	0.00895508;	-0.413623;	0.000536607
2.28;	-0.023896;	0.00164617;	0.16017;	0.000776247;	1.05636;	0.00877541;	-0.411951;	0.000529197
2.29;	-0.024044;	0.0016354;	0.15895;	0.000763547;	1.0474;	0.00860398;	-0.410446;	0.000528404
2.30;	-0.0238344;	0.00161193;	0.157581;	0.000778556;	1.03863;	0.00855277;	-0.408849;	0.000517624
2.31;	-0.0239076;	0.00161382;	0.156608;	0.000769634;	1.03152;	0.00844666;	-0.407299;	0.000504894
2.32;	-0.0238312;	0.00162777;	0.155547;	0.000767263;	1.02385;	0.00829238;	-0.405695;	0.000495395
2.33;	-0.0239004;	0.00159023;	0.154242;	0.000783995;	1.01464;	0.00823141;	-0.404145;	0.000504214
2.34;	-0.0239948;	0.00158893;	0.153238;	0.000760871;	1.0071;	0.00802638;	-0.402508;	0.000506444
2.35;	-0.0235548;	0.00161586;	0.152185;	0.000751907;	1.00006;	0.0079339;	-0.401071;	0.000498524
2.36;	-0.0235488;	0.00158775;	0.151037;	0.000756113;	0.992323;	0.00792483;	-0.399607;	0.000493853
2.37;	-0.0234192;	0.00158918;	0.149792;	0.000770883;	0.985143;	0.00781505;	-0.39808;	0.000513014
2.38;	-0.023596;	0.00159879;	0.148624;	0.000775705;	0.978959;	0.00771479;	-0.39661;	0.000528574
2.39;	-0.0235064;	0.00159172;	0.147786;	0.000783748;	0.97227;	0.00767772;	-0.395077;	0.00051835
2.40;	-0.0234168;	0.00157899;	0.146619;	0.00076431;	0.965125;	0.00764917;	-0.393624;	0.000516074
2.41;	-0.0231876;	0.00158251;	0.145642;	0.000761149;	0.957231;	0.00748748;	-0.39217;	0.000517708
2.42;	-0.0231244;	0.00159163;	0.144655;	0.000765529;	0.950193;	0.00751777;	-0.390754;	0.000523785
2.43;	-0.0230096;	0.00159079;	0.143595;	0.000766739;	0.943341;	0.0073967;	-0.389309;	0.000517678
2.44;	-0.0229632;	0.00155992;	0.142547;	0.00075349;	0.934915;	0.00734183;	-0.387942;	0.000509692
2.45;	-0.0229272;	0.00155179;	0.141636;	0.00075202;	0.927511;	0.00733708;	-0.386521;	0.000506135
