Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
            2.40;	0.0189721;	0.00018778;	0.147222;	9.30656e-05;	0.966705;	0.000902595;	-0.394588;	7.3622e-05
            2.41;	0.0188874;	0.000191813;	0.146116;	9.49562e-05;	0.957633;	0.000852472;	-0.393114;	7.05366e-05
            2.42;	0.0187516;	0.000196214;	0.145146;	9.34441e-05;	0.95034;	0.000819796;	-0.391573;	7.1826e-05
            2.43;	0.0186652;	0.000199173;	0.144134;	9.24829e-05;	0.943555;	0.00083265;	-0.390138;	7.29121e-05
            2.44;	0.0185937;	0.000199917;	0.143101;	9.12078e-05;	0.936886;	0.000853064;	-0.388715;	7.21967e-05
            2.45;	0.0183086;	0.000197085;	0.142138;	9.32966e-05;	0.931017;	0.000835227;	-0.387317;	7.22176e-05
            2.46;	0.0181973;	0.000195745;	0.141204;	9.22143e-05;	0.923014;	0.000840754;	-0.385924;	7.10692e-05
            2.47;	0.0180781;	0.000193063;	0.140252;	9.24143e-05;	0.916028;	0.0008423;	-0.384492;	7.28679e-05
            2.48;	0.0179837;	0.000191929;	0.139263;	8.89835e-05;	0.908718;	0.000805039;	-0.383088;	6.91555e-05
            2.49;	0.0178489;	0.000178739;	0.138263;	9.05494e-05;	0.903366;	0.000769173;	-0.3817;	6.95883e-05
            2.50;	0.01759;	0.000181322;	0.137306;	9.04228e-05;	0.896356;	0.000790241;	-0.38037;	6.68804e-05
            2.51;	0.0176201;	0.000177026;	0.136372;	9.12241e-05;	0.890246;	0.000721177;	-0.379004;	6.80547e-05
            2.52;	0.0174502;	0.000179306;	0.135436;	9.09929e-05;	0.884157;	0.000739809;	-0.377613;	6.87625e-05
            2.53;	0.0173079;	0.000170622;	0.134495;	8.79635e-05;	0.87693;	0.000753479;	-0.376243;	6.75908e-05
            2.54;	0.0172144;	0.000164522;	0.133584;	8.73386e-05;	0.870264;	0.000720267;	-0.374947;	6.8658e-05
            2.55;	0.0169768;	0.000164444;	0.132678;	8.40389e-05;	0.863358;	0.000753435;	-0.373593;	6.70765e-05
            2.56;	0.0169634;	0.000171629;	0.13179;	8.60286e-05;	0.857638;	0.000734839;	-0.372284;	6.8161e-05
            2.57;	0.016899;	0.000176302;	0.130868;	8.46431e-05;	0.852331;	0.000756775;	-0.370931;	6.71663e-05
            2.58;	0.0168336;	0.000176688;	0.13;	8.4258e-05;	0.846402;	0.000725133;	-0.36963;	6.63267e-05
            2.59;	0.0167099;	0.000171078;	0.129203;	8.43659e-05;	0.840792;	0.000740062;	-0.368334;	6.67159e-05
            2.60;	0.0165932;	0.000175332;	0.128246;	8.42847e-05;	0.835441;	0.000703924;	-0.367011;	6.77208e-05
            2.61;	0.0162616;	0.000166543;	0.12744;	8.47701e-05;	0.829337;	0.000709125;	-0.365762;	6.7638e-05
            2.62;	0.0163233;	0.000173931;	0.126621;	8.49097e-05;	0.823091;	0.00067772;	-0.364465;	6.88713e-05
            2.63;	0.0163386;	0.000173586;	0.125796;	8.28164e-05;	0.81844;	0.000677937;	-0.363222;	6.84117e-05
            2.64;	0.0162739;	0.000180653;	0.125007;	8.03034e-05;	0.813157;	0.000690214;	-0.361936;	7.03157e-05
            2.65;	0.0160506;	0.000179482;	0.124199;	8.37846e-05;	0.807113;	0.000664024;	-0.360649;	6.68967e-05
            2.66;	0.0159184;	0.000179033;	0.123432;	8.4731e-05;	0.801723;	0.000683635;	-0.359428;	6.75956e-05
            2.67;	0.0158806;	0.000168754;	0.122604;	8.0567e-05;	0.79666;	0.000692145;	-0.358244;	6.76635e-05
            2.68;	0.0157435;	0.000177475;	0.12182;	7.80644e-05;	0.791316;	0.000658903;	-0.357021;	6.77573e-05
            2.69;	0.0155899;	0.000179784;	0.121029;	7.85422e-05;	0.786119;	0.000640895;	-0.35589;	6.88063e-05
            2.70;	0.0153828;	0.000181959;	0.120196;	7.84225e-05;	0.78059;	0.000649249;	-0.354682;	6.87856e-05
            2.71;	0.0153329;	0.000179236;	0.11942;	7.6857e-05;	0.775404;	0.000674894;	-0.353464;	6.9278e-05
            2.72;	0.0152208;	0.000175098;	0.118739;	7.87338e-05;	0.770102;	0.000636686;	-0.352233;	6.98485e-05
            2.73;	0.0153508;	0.000173765;	0.117962;	7.86447e-05;	0.765915;	0.000666433;	-0.351056;	7.10833e-05
            2.74;	0.0152174;	0.000165764;	0.117181;	7.85794e-05;	0.760476;	0.000672437;	-0.349849;	7.13802e-05
            2.75;	0.0151861;	0.00016351;	0.116412;	7.75032e-05;	0.756407;	0.000648662;	-0.348738;	7.20621e-05
            2.76;	0.0149866;	0.000164195;	0.115642;	7.42985e-05;	0.751371;	0.00060079;	-0.347556;	7.17449e-05
            2.77;	0.0148711;	0.000161378;	0.114909;	7.31698e-05;	0.746933;	0.000596162;	-0.346389;	7.0265e-05
            2.78;	0.0148562;	0.000166905;	0.114278;	7.05601e-05;	0.742726;	0.000643507;	-0.345214;	7.01705e-05
            2.79;	0.0146429;	0.000166701;	0.113533;	7.30867e-05;	0.737855;	0.000623014;	-0.344048;	7.06465e-05
            2.80;	0.0145316;	0.000167772;	0.112789;	7.31823e-05;	0.733146;	0.000582339;	-0.342971;	6.9401e-05
            2.81;	0.0144921;	0.000169397;	0.112143;	7.23672e-05;	0.728436;	0.000589761;	-0.341851;	6.78029e-05
            2.82;	0.0144051;	0.00016862;	0.111476;	7.01897e-05;	0.723659;	0.000611166;	-0.340758;	7.04458e-05
            2.83;	0.0143324;	0.000165891;	0.110711;	6.87493e-05;	0.719811;	0.000591346;	-0.33965;	6.92489e-05
            2.84;	0.0140902;	0.000173093;	0.11003;	6.94017e-05;	0.715021;	0.000571599;	-0.338508;	6.94483e-05
            2.85;	0.0141619;	0.000176186;	0.109291;	6.8535e-05;	0.710847;	0.000578808;	-0.337384;	6.86431e-05
            2.86;	0.014009;	0.000167088;	0.108597;	7.13934e-05;	0.706689;	0.000580617;	-0.336299;	6.97312e-05
            2.87;	0.014083;	0.000162614;	0.107968;	6.92077e-05;	0.702197;	0.000571434;	-0.335214;	7.04622e-05
            2.88;	0.0139864;	0.000165502;	0.107335;	6.98702e-05;	0.698143;	0.000580336;	-0.33412;	7.05605e-05
            2.89;	0.0138265;	0.000162889;	0.106662;	6.82294e-05;	0.694286;	0.000564104;	-0.333039;	6.96973e-05
            2.90;	0.0138139;	0.000157131;	0.106011;	6.79025e-05;	0.690476;	0.000578715;	-0.33201;	6.91551e-05
            2.91;	0.013379;	0.000164954;	0.105373;	6.85471e-05;	0.686296;	0.000553761;	-0.330984;	6.77619e-05
            2.92;	0.0135598;	0.000162084;	0.104757;	6.97588e-05;	0.682;	0.000547007;	-0.329962;	6.67323e-05
            2.93;	0.0134758;	0.000158822;	0.104082;	6.88694e-05;	0.678126;	0.000533329;	-0.328891;	6.60206e-05
            2.94;	0.013352;	0.000167137;	0.103407;	6.63152e-05;	0.67395;	0.00052905;	-0.327853;	6.71943e-05
            2.95;	0.0132583;	0.000166344;	0.102852;	6.66715e-05;	0.670021;	0.000532134;	-0.326828;	6.74766e-05
            2.96;	0.0130971;	0.000158536;	0.102188;	6.42653e-05;	0.666109;	0.000508811;	-0.325771;	6.60353e-05
            2.97;	0.0131248;	0.000159436;	0.101595;	6.43091e-05;	0.662394;	0.000524307;	-0.324811;	6.62294e-05
            2.98;	0.0130598;	0.000157768;	0.101054;	6.5181e-05;	0.659066;	0.000531137;	-0.323787;	6.69601e-05
            2.99;	0.0130947;	0.000154879;	0.100442;	6.4782e-05;	0.654828;	0.000536053;	-0.322775;	6.70868e-05
            3.00;	0.0128005;	0.000161196;	0.0998553;	6.38094e-05;	0.650881;	0.000514617;	-0.321757;	6.68243e-05
