# DISTANCE:     AVE_GOFR:        ERROR:
           3     40.7965   0.0772764
           3     40.9458     0.07722
           3     41.1147   0.0771605
           3     41.3006   0.0770992
           3     41.5127   0.0770367
           3     41.7505   0.0769747
           3     42.0102   0.0769143
           3     42.3009   0.0768586
           3     42.6157    0.076808
           3     42.9463   0.0767609
           3      43.286   0.0767153
           3     43.6318   0.0766703
           3     43.9681   0.0766201
           3      44.287   0.0765628
           3      44.579   0.0764974
           3     44.8502   0.0764272
           3     45.0996   0.0763536
           3     45.3277   0.0762783
           3     45.5418   0.0762024
           3       45.74   0.0761268
           3     45.9321   0.0760512
           3     46.1232    0.075975
           3       46.32   0.0758976
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4           0           0
           4  0.00017714 3.53394e-06
           4  0.00131704 2.29963e-05
           4   0.0072464 0.000120375
           4   0.0263755 0.000399466
           4   0.0732705  0.00101483
           4    0.174534  0.00225421
           4    0.361534  0.00434379
           4    0.674365  0.00757401
           4     1.14647   0.0120332
           4     1.80425   0.0177197
           4     2.62993   0.0240701
           4     3.62577   0.0310416
           4     4.74406   0.0380144
           4     5.92763   0.0444991
           4     7.14858   0.0504433
           4     8.35945   0.0556188
           4      9.5299   0.0599963
           4     10.6032   0.0633811
           4     11.5785   0.0659876
           4     12.4344   0.0678693
           4     13.1707   0.0691765
           4     13.7856   0.0700249
           4     14.2822   0.0705284
           4     14.6842   0.0708209
           4     15.0058   0.0709781
           4     15.2489   0.0710409
           4     15.4383   0.0710601
           4      15.582   0.0710555
